id,value,position,expiration,feed_id,created_at,updated_at,completed_at,location_id,group_id
1831464274,19,,,627120,2016-12-08 18:30:01 UTC,2016-12-08 18:30:01 UTC,,,99830
1831464422,19,,,627120,2016-12-08 18:30:02 UTC,2016-12-08 18:30:02 UTC,,,99830
1831470185,19,,,627120,2016-12-08 18:30:55 UTC,2016-12-08 18:30:55 UTC,,,99830
1831464585,19,,,627120,2016-12-08 18:30:04 UTC,2016-12-08 18:30:04 UTC,,,99830
1831464745,19,,,627120,2016-12-08 18:30:05 UTC,2016-12-08 18:30:05 UTC,,,99830
1831464904,19,,,627120,2016-12-08 18:30:06 UTC,2016-12-08 18:30:06 UTC,,,99830
1831465026,19,,,627120,2016-12-08 18:30:07 UTC,2016-12-08 18:30:07 UTC,,,99830
1831472383,13,,,627120,2016-12-08 18:31:15 UTC,2016-12-08 18:31:15 UTC,,,99830
1831472551,13,,,627120,2016-12-08 18:31:17 UTC,2016-12-08 18:31:17 UTC,,,99830
1831472686,14,,,627120,2016-12-08 18:31:18 UTC,2016-12-08 18:31:18 UTC,,,99830
1831472818,14,,,627120,2016-12-08 18:31:19 UTC,2016-12-08 18:31:19 UTC,,,99830
1831472962,14,,,627120,2016-12-08 18:31:20 UTC,2016-12-08 18:31:20 UTC,,,99830
1831473111,13,,,627120,2016-12-08 18:31:22 UTC,2016-12-08 18:31:22 UTC,,,99830
1831473275,13,,,627120,2016-12-08 18:31:23 UTC,2016-12-08 18:31:23 UTC,,,99830
1831473384,13,,,627120,2016-12-08 18:31:24 UTC,2016-12-08 18:31:24 UTC,,,99830
1831473671,12,,,627120,2016-12-08 18:31:27 UTC,2016-12-08 18:31:27 UTC,,,99830
1831473512,13,,,627120,2016-12-08 18:31:25 UTC,2016-12-08 18:31:25 UTC,,,99830
1831473817,12,,,627120,2016-12-08 18:31:28 UTC,2016-12-08 18:31:28 UTC,,,99830
1831473947,16,,,627120,2016-12-08 18:31:29 UTC,2016-12-08 18:31:29 UTC,,,99830
1831474083,13,,,627120,2016-12-08 18:31:30 UTC,2016-12-08 18:31:30 UTC,,,99830
1831474204,12,,,627120,2016-12-08 18:31:32 UTC,2016-12-08 18:31:32 UTC,,,99830
1831474338,13,,,627120,2016-12-08 18:31:33 UTC,2016-12-08 18:31:33 UTC,,,99830
1831474494,12,,,627120,2016-12-08 18:31:34 UTC,2016-12-08 18:31:34 UTC,,,99830
1831474622,12,,,627120,2016-12-08 18:31:36 UTC,2016-12-08 18:31:36 UTC,,,99830
1831474749,12,,,627120,2016-12-08 18:31:37 UTC,2016-12-08 18:31:37 UTC,,,99830
1831474851,12,,,627120,2016-12-08 18:31:38 UTC,2016-12-08 18:31:38 UTC,,,99830
1831474982,12,,,627120,2016-12-08 18:31:39 UTC,2016-12-08 18:31:39 UTC,,,99830
1831475123,11,,,627120,2016-12-08 18:31:41 UTC,2016-12-08 18:31:41 UTC,,,99830
1831475248,11,,,627120,2016-12-08 18:31:42 UTC,2016-12-08 18:31:42 UTC,,,99830
1831475398,12,,,627120,2016-12-08 18:31:43 UTC,2016-12-08 18:31:43 UTC,,,99830
1831475551,12,,,627120,2016-12-08 18:31:45 UTC,2016-12-08 18:31:45 UTC,,,99830
1831475672,12,,,627120,2016-12-08 18:31:46 UTC,2016-12-08 18:31:46 UTC,,,99830
1831475804,12,,,627120,2016-12-08 18:31:47 UTC,2016-12-08 18:31:47 UTC,,,99830
1831476109,12,,,627120,2016-12-08 18:31:50 UTC,2016-12-08 18:31:50 UTC,,,99830
1831475944,12,,,627120,2016-12-08 18:31:48 UTC,2016-12-08 18:31:48 UTC,,,99830
1831476235,12,,,627120,2016-12-08 18:31:51 UTC,2016-12-08 18:31:51 UTC,,,99830
1831476645,12,,,627120,2016-12-08 18:31:55 UTC,2016-12-08 18:31:55 UTC,,,99830
1831476376,12,,,627120,2016-12-08 18:31:52 UTC,2016-12-08 18:31:52 UTC,,,99830
1831476502,12,,,627120,2016-12-08 18:31:53 UTC,2016-12-08 18:31:53 UTC,,,99830
1831476789,12,,,627120,2016-12-08 18:31:56 UTC,2016-12-08 18:31:56 UTC,,,99830
1831476904,12,,,627120,2016-12-08 18:31:57 UTC,2016-12-08 18:31:57 UTC,,,99830
1831477035,12,,,627120,2016-12-08 18:31:59 UTC,2016-12-08 18:31:59 UTC,,,99830
1831477194,12,,,627120,2016-12-08 18:32:00 UTC,2016-12-08 18:32:00 UTC,,,99830
1831477353,12,,,627120,2016-12-08 18:32:01 UTC,2016-12-08 18:32:01 UTC,,,99830
1831477513,12,,,627120,2016-12-08 18:32:02 UTC,2016-12-08 18:32:02 UTC,,,99830
1831477649,12,,,627120,2016-12-08 18:32:04 UTC,2016-12-08 18:32:04 UTC,,,99830
1831477799,12,,,627120,2016-12-08 18:32:05 UTC,2016-12-08 18:32:05 UTC,,,99830
1831478068,12,,,627120,2016-12-08 18:32:07 UTC,2016-12-08 18:32:07 UTC,,,99830
1831477928,12,,,627120,2016-12-08 18:32:06 UTC,2016-12-08 18:32:06 UTC,,,99830
1831478186,12,,,627120,2016-12-08 18:32:09 UTC,2016-12-08 18:32:09 UTC,,,99830
1831478307,12,,,627120,2016-12-08 18:32:10 UTC,2016-12-08 18:32:10 UTC,,,99830
1831478448,12,,,627120,2016-12-08 18:32:11 UTC,2016-12-08 18:32:11 UTC,,,99830
1831478629,12,,,627120,2016-12-08 18:32:13 UTC,2016-12-08 18:32:13 UTC,,,99830
1831478775,12,,,627120,2016-12-08 18:32:14 UTC,2016-12-08 18:32:14 UTC,,,99830
1831479040,12,,,627120,2016-12-08 18:32:16 UTC,2016-12-08 18:32:16 UTC,,,99830
1831478911,12,,,627120,2016-12-08 18:32:15 UTC,2016-12-08 18:32:15 UTC,,,99830
1831470319,19,,,627120,2016-12-08 18:30:56 UTC,2016-12-08 18:30:56 UTC,,,99830
1831470462,19,,,627120,2016-12-08 18:30:58 UTC,2016-12-08 18:30:58 UTC,,,99830
1831470572,19,,,627120,2016-12-08 18:30:59 UTC,2016-12-08 18:30:59 UTC,,,99830
1831470696,19,,,627120,2016-12-08 18:31:00 UTC,2016-12-08 18:31:00 UTC,,,99830
1831470854,19,,,627120,2016-12-08 18:31:01 UTC,2016-12-08 18:31:01 UTC,,,99830
1831470993,19,,,627120,2016-12-08 18:31:03 UTC,2016-12-08 18:31:03 UTC,,,99830
1831471121,19,,,627120,2016-12-08 18:31:04 UTC,2016-12-08 18:31:04 UTC,,,99830
1831471272,18,,,627120,2016-12-08 18:31:05 UTC,2016-12-08 18:31:05 UTC,,,99830
1831471409,19,,,627120,2016-12-08 18:31:06 UTC,2016-12-08 18:31:06 UTC,,,99830
1831471533,19,,,627120,2016-12-08 18:31:08 UTC,2016-12-08 18:31:08 UTC,,,99830
1831471672,19,,,627120,2016-12-08 18:31:09 UTC,2016-12-08 18:31:09 UTC,,,99830
1831471801,19,,,627120,2016-12-08 18:31:10 UTC,2016-12-08 18:31:10 UTC,,,99830
1831471945,12,,,627120,2016-12-08 18:31:12 UTC,2016-12-08 18:31:12 UTC,,,99830
1831472123,12,,,627120,2016-12-08 18:31:13 UTC,2016-12-08 18:31:13 UTC,,,99830
1831472233,13,,,627120,2016-12-08 18:31:14 UTC,2016-12-08 18:31:14 UTC,,,99830
1831487449,12,,,627120,2016-12-08 18:33:35 UTC,2016-12-08 18:33:35 UTC,,,99830
1831487592,12,,,627120,2016-12-08 18:33:37 UTC,2016-12-08 18:33:37 UTC,,,99830
1831488020,12,,,627120,2016-12-08 18:33:42 UTC,2016-12-08 18:33:42 UTC,,,99830
1831487683,12,,,627120,2016-12-08 18:33:38 UTC,2016-12-08 18:33:38 UTC,,,99830
1831487786,12,,,627120,2016-12-08 18:33:39 UTC,2016-12-08 18:33:39 UTC,,,99830
1831487891,12,,,627120,2016-12-08 18:33:40 UTC,2016-12-08 18:33:40 UTC,,,99830
1831488187,12,,,627120,2016-12-08 18:33:43 UTC,2016-12-08 18:33:43 UTC,,,99830
1831479171,12,,,627120,2016-12-08 18:32:18 UTC,2016-12-08 18:32:18 UTC,,,99830
1831479301,12,,,627120,2016-12-08 18:32:19 UTC,2016-12-08 18:32:19 UTC,,,99830
1831479603,12,,,627120,2016-12-08 18:32:21 UTC,2016-12-08 18:32:21 UTC,,,99830
1831479451,12,,,627120,2016-12-08 18:32:20 UTC,2016-12-08 18:32:20 UTC,,,99830
